origem;destino;custo;tempo
SBCG;SBMA
SBCG;SBCJ
SBCG;SBSN
SBCG;SBJP
SBCG;SBKG
SBCG;SBFN
SBCG;SBPL
SBCG;SBRF
SBCG;SBPB
SBCG;SBTE
SBCG;SBCA
SBCG;SBCT
SBCG;SBFI
SBCG;SBLO
SBCG;SBMG
SBCG;SBCB
SBCG;SBCP
SBCG;SBME
SBCG;SBGL
SBCG;SBNT
SBCG;SBSG
SBCG;SSKW
SBCG;SBJI
SBCG;SBPV
SBCG;SBVH
SBCG;SBBV
SBCG;SBCX
SBCG;SBPF
SBCG;SBPK
SBCG;SBPA
SBCG;SBSM
SBCG;SBCH
SBCG;SBFL
SBCG;SBCM
SBCG;SBJV
SBCG;SBNF
SBCG;SBAR
SBCG;SBAU
SBCG;SBAQ
SBCG;SBAE
SBCG;SBKP
SBCG;SBGR
SBCG;SBML
SBCG;SBDN
SBCG;SBRP
SBCG;SBSR
SBCG;SBSJ
SBCG;SBSP
SBCG;SWGN
SBCG;SBPJ
SBCG;SBRJ
SBCY;SBCZ
SBCY;SBRB
SBCY;SBMO
SBCY;SBEG
SBCY;SWPI
SBCY;SBTT
SBCY;SBTF
SBCY;SBMQ
SBCY;SNBR
SBCY;SBFE
SBCY;SBIL
SBCY;SBLE
SBCY;SBUF
SBCY;SBPS
SBCY;SBSV
SBCY;SNTF
SBCY;SNVB
SBCY;SBQV
SBCY;SBFZ
SBCY;SBJU
SBCY;SBBR
SBCY;SBVT
SBCY;SBCN
SBCY;SBGO
SBCY;SWLC
SBCY;SBIZ
SBCY;SBSL
SBCY;SBAX
SBCY;SBBH
SBCY;SBCF
SBCY;SBZM
SBCY;SBGV
SBCY;SBJF
SBCY;SBMK
SBCY;SNPD
SBCY;SBIP
SBCY;SBUR
SBCY;SBUL
SBCY;SBCG
SBCY;SBCR
SBCY;SBDO
SBCY;SBTG
SBCY;SBAT
SBCY;SWRD
SBCY;SWSI
SBCY;SBCY
SBCY;SBHT
SBCY;SBBE
SBCY;SBIH
SBCY;SBMA
SBCY;SBCJ
SBCY;SBSN
SBCY;SBTU
SBCY;SBJP
SBCY;SBKG
SBCY;SBFN
SBCY;SBPL
SBCY;SBRF
SBCY;SBPB
SBCY;SBTE
SBCY;SBCA
SBCY;SBCT
SBCY;SBFI
SBCY;SBLO
SBCY;SBMG
SBCY;SBCB
SBCY;SBCP
SBCY;SBME
SBCY;SBGL
SBCY;SBNT
SBCY;SBSG
SBCY;SSKW
SBCY;SBJI
SBCY;SBPV
SBCY;SBVH
SBCY;SBBV
SBCY;SBCX
SBCY;SBPF
SBCY;SBPK
SBCY;SBPA
SBCY;SBSM
SBCY;SBCH
SBCY;SBFL
SBCY;SBCM
SBCY;SBJV
SBCY;SBNF
SBCY;SBAR
SBCY;SBAU
SBCY;SBAQ
SBCY;SBAE
SBCY;SBKP
SBCY;SBGR
SBCY;SBML
SBCY;SBDN
SBCY;SBRP
SBCY;SBSR
SBCY;SBSJ
SBCY;SBSP
SBCY;SWGN
SBCY;SBPJ
SBCY;SBRJ
SBBE;SBCZ
SBBE;SBRB
SBBE;SBMO
SBBE;SWKO
SBBE;SWEI
SBBE;SBEG
SBBE;SWPI
SBBE;SBUA
SBBE;SBTT
SBBE;SBTF
SBBE;SBMQ
SBBE;SNBR
SBBE;SBFE
SBBE;SBIL
SBBE;SBLE
SBBE;SBUF
SBBE;SBPS
SBBE;SBSV
SBBE;SNTF
SBBE;SBQV
SBBE;SBFZ
SBBE;SBJU
SBBE;SBBR
SBBE;SBVT
SBBE;SBCN
SBBE;SBGO
SBBE;SWLC
SBBE;SBIZ
SBBE;SBSL
SBBE;SBAX
SBBE;SBBH
SBBE;SBCF
SBBE;SBZM
SBBE;SBGV
SBBE;SBJF
SBBE;SBMK
SBBE;SNPD
SBBE;SBIP
SBBE;SBUR
SBBE;SBUL
SBBE;SBDB
SBBE;SBCG
SBBE;SBCR
SBBE;SBDO
SBBE;SBTG
SBBE;SBAT
SBBE;SWRD
SBBE;SWSI
SBBE;SBCY
SBBE;SBMD
SBBE;SBHT
SBBE;SBBE
SBBE;SBAA
SBBE;SBIH
SBBE;SBMA
SBBE;SBTB
SBBE;SDOW
SBBE;SBCJ
SBBE;SNDC
SBBE;SBSN
SBBE;SBTU
SBBE;SBJP
SBBE;SBKG
SBBE;SBFN
SBBE;SBPL
SBBE;SBRF
SBBE;SBPB
SBBE;SBTE
SBBE;SBCA
SBBE;SBCT
SBBE;SBFI
SBBE;SBLO
SBBE;SBMG
SBBE;SBCB
SBBE;SBCP
SBBE;SBME
SBBE;SBGL
SBBE;SBNT
SBBE;SBSG
SBBE;SSKW
SBBE;SBJI
SBBE;SBPV
SBBE;SBVH
SBBE;SBBV
SBBE;SBCX
SBBE;SBPF
SBBE;SBPK
SBBE;SBPA
SBBE;SBSM
SBBE;SBCH
SBBE;SBFL
SBBE;SBCM
SBBE;SBJV
SBBE;SBNF
SBBE;SBAR
SBBE;SBAU
SBBE;SBAQ
SBBE;SBAE
SBBE;SBKP
SBBE;SBGR
SBBE;SBML
SBBE;SBDN
SBBE;SBRP
SBBE;SBSR
SBBE;SBSJ
SBBE;SBSP
SBBE;SWGN
SBBE;SBPJ
SBBE;SBRJ
SBRF;SBCZ
SBRF;SBRB
SBRF;SBMO
SBRF;SWEI
SBRF;SBEG
SBRF;SWPI
SBRF;SBTT
SBRF;SBTF
SBRF;SBMQ
SBRF;SNBR
SBRF;SBFE
SBRF;SBIL
SBRF;SBLE
SBRF;SBUF
SBRF;SBPS
SBRF;SBSV
SBRF;SNTF
SBRF;SBQV
SBRF;SBFZ
SBRF;SBJU
SBRF;SBBR
SBRF;SBVT
SBRF;SBCN
SBRF;SBGO
SBRF;SWLC
SBRF;SBIZ
SBRF;SBSL
SBRF;SBAX
SBRF;SBBH
SBRF;SBCF
SBRF;SBZM
SBRF;SBGV
SBRF;SBJF
SBRF;SBMK
SBRF;SNPD
SBRF;SBIP
SBRF;SBUR
SBRF;SBUL
SBRF;SBDB
SBRF;SBCG
SBRF;SBCR
SBRF;SBDO
SBRF;SBTG
SBRF;SBAT
SBRF;SWRD
SBRF;SWSI
SBRF;SBCY
SBRF;SBHT
SBRF;SBBE
SBRF;SBIH
SBRF;SBMA
SBRF;SBCJ
SBRF;SBSN
SBRF;SBTU
SBRF;SBJP
SBRF;SBKG
SBRF;SBFN
SBRF;SBPL
SBRF;SBRF
SBRF;SBPB
SBRF;SBTE
SBRF;SBCA
SBRF;SBCT
SBRF;SBFI
SBRF;SBLO
SBRF;SBMG
SBRF;SBCB
SBRF;SBCP
SBRF;SBME
SBRF;SBGL
SBRF;SBNT
SBRF;SBSG
SBRF;SSKW
SBRF;SBJI
SBRF;SBPV
SBRF;SBVH
SBRF;SBBV
SBRF;SBCX
SBRF;SBPF
SBRF;SBPK
SBRF;SBPA
SBRF;SBSM
SBRF;SBCH
SBRF;SBFL
SBRF;SBCM
SBRF;SBJV
SBRF;SBNF
SBRF;SBAR
SBRF;SBAU
SBRF;SBAQ
SBRF;SBAE
SBRF;SBKP
SBRF;SBGR
SBRF;SBML
SBRF;SBDN
SBRF;SBRP
SBRF;SBSR
SBRF;SBSJ
SBRF;SBSP
SBRF;SWGN
SBRF;SBPJ
SBRF;SBRJ
SBCT;SBCZ
SBCT;SBRB
SBCT;SBMO
SBCT;SWKO
SBCT;SWEI
SBCT;SBEG
SBCT;SWPI
SBCT;SBUA
SBCT;SBTT
SBCT;SBTF
SBCT;SBMQ
SBCT;SNBR
SBCT;SBFE
SBCT;SBIL
SBCT;SBLE
SBCT;SBUF
SBCT;SBPS
SBCT;SBSV
SBCT;SNTF
SBCT;SNVB
SBCT;SBQV
SBCT;SBFZ
SBCT;SBJU
SBCT;SBBR
SBCT;SBVT
SBCT;SBCN
SBCT;SBGO
SBCT;SWLC
SBCT;SBIZ
SBCT;SBSL
SBCT;SBAX
SBCT;SBBH
SBCT;SBCF
SBCT;SNDV
SBCT;SBZM
SBCT;SBGV
SBCT;SBJF
SBCT;SBMK
SBCT;SNPD
SBCT;SBIP
SBCT;SBUR
SBCT;SBUL
SBCT;SBDB
SBCT;SBCG
SBCT;SBCR
SBCT;SBDO
SBCT;SBTG
SBCT;SBAT
SBCT;SWRD
SBCT;SWSI
SBCT;SBCY
SBCT;SBHT
SBCT;SBBE
SBCT;SBIH
SBCT;SBMA
SBCT;SBTB
SBCT;SBCJ
SBCT;SBSN
SBCT;SBJP
SBCT;SBKG
SBCT;SBFN
SBCT;SBPL
SBCT;SBRF
SBCT;SBPB
SBCT;SBTE
SBCT;SBCA
SBCT;SBCT
SBCT;SBFI
SBCT;SBLO
SBCT;SBMG
SBCT;SBCB
SBCT;SBCP
SBCT;SBME
SBCT;SBGL
SBCT;SBNT
SBCT;SBSG
SBCT;SSKW
SBCT;SBJI
SBCT;SBPV
SBCT;SBVH
SBCT;SBBV
SBCT;SBCX
SBCT;SBPF
SBCT;SBPK
SBCT;SBPA
SBCT;SBSM
SBCT;SBCH
SBCT;SBFL
SBCT;SBCM
SBCT;SBJV
SBCT;SBNF
SBCT;SBAR
SBCT;SBAU
SBCT;SBAQ
SBCT;SBAE
SBCT;SBKP
SBCT;SBGR
SBCT;SBML
SBCT;SBDN
SBCT;SBRP
SBCT;SBSR
SBCT;SBSJ
SBCT;SBSP
SBCT;SWGN
SBCT;SBPJ
SBCT;SBRJ
SBRJ;SBCZ
SBRJ;SBRB
SBRJ;SBMO
SBRJ;SWKO
SBRJ;SWEI
SBRJ;SBEG
SBRJ;SWPI
SBRJ;SBUA
SBRJ;SBTT
SBRJ;SBTF
SBRJ;SBMQ
SBRJ;SNBR
SBRJ;SBFE
SBRJ;SBIL
SBRJ;SBLE
SBRJ;SBUF
SBRJ;SBPS
SBRJ;SBSV
SBRJ;SNTF
SBRJ;SNVB
SBRJ;SBQV
SBRJ;SBFZ
SBRJ;SBJU
SBRJ;SBBR
SBRJ;SBVT
SBRJ;SBCN
SBRJ;SBGO
SBRJ;SWLC
SBRJ;SBIZ
SBRJ;SBSL
SBRJ;SBAX
SBRJ;SBBH
SBRJ;SBCF
SBRJ;SNDV
SBRJ;SBZM
SBRJ;SBGV
SBRJ;SBJF
SBRJ;SBMK
SBRJ;SNPD
SBRJ;SBIP
SBRJ;SBUR
SBRJ;SBUL
SBRJ;SBDB
SBRJ;SBCG
SBRJ;SBCR
SBRJ;SBDO
SBRJ;SBTG
SBRJ;SBAT
SBRJ;SWRD
SBRJ;SWSI
SBRJ;SBCY
SBRJ;SBHT
SBRJ;SBBE
SBRJ;SBIH
SBRJ;SBMA
SBRJ;SBTB
SBRJ;SBCJ
SBRJ;SBSN
SBRJ;SBTU
SBRJ;SBJP
SBRJ;SBKG
SBRJ;SBFN
SBRJ;SBPL
SBRJ;SBRF
SBRJ;SBPB
SBRJ;SBTE
SBRJ;SBCA
SBRJ;SBCT
SBRJ;SBFI
SBRJ;SBLO
SBRJ;SBMG
SBRJ;SBCB
SBRJ;SBCP
SBRJ;SBME
SBRJ;SBNT
SBRJ;SBSG
SBRJ;SSKW
SBRJ;SBJI
SBRJ;SBPV
SBRJ;SBVH
SBRJ;SBBV
SBRJ;SBCX
SBRJ;SBPF
SBRJ;SBPK
SBRJ;SBPA
SBRJ;SBSM
SBRJ;SBCH
SBRJ;SBFL
SBRJ;SBCM
SBRJ;SBJV
SBRJ;SBNF
SBRJ;SBAR
SBRJ;SBAU
SBRJ;SBAQ
SBRJ;SBAE
SBRJ;SBKP
SBRJ;SBGR
SBRJ;SBML
SBRJ;SBDN
SBRJ;SBRP
SBRJ;SBSR
SBRJ;SBSJ
SBRJ;SBSP
SBRJ;SWGN
SBRJ;SBPJ
SBRJ;SBRJ
SBSG;SBCZ
SBSG;SBRB
SBSG;SBMO
SBSG;SWKO
SBSG;SBEG
SBSG;SWPI
SBSG;SBTT
SBSG;SBTF
SBSG;SBMQ
SBSG;SNBR
SBSG;SBIL
SBSG;SBLE
SBSG;SBUF
SBSG;SBPS
SBSG;SBSV
SBSG;SNTF
SBSG;SBQV
SBSG;SBFZ
SBSG;SBJU
SBSG;SBBR
SBSG;SBVT
SBSG;SBCN
SBSG;SBGO
SBSG;SWLC
SBSG;SBIZ
SBSG;SBSL
SBSG;SBAX
SBSG;SBBH
SBSG;SBCF
SBSG;SBZM
SBSG;SBGV
SBSG;SBJF
SBSG;SBMK
SBSG;SNPD
SBSG;SBIP
SBSG;SBUR
SBSG;SBUL
SBSG;SBCG
SBSG;SBCR
SBSG;SBDO
SBSG;SBTG
SBSG;SBAT
SBSG;SWRD
SBSG;SWSI
SBSG;SBCY
SBSG;SBHT
SBSG;SBBE
SBSG;SBIH
SBSG;SBMA
SBSG;SBCJ
SBSG;SBSN
SBSG;SBTU
SBSG;SBJP
SBSG;SBFN
SBSG;SBPL
SBSG;SBRF
SBSG;SBPB
SBSG;SBTE
SBSG;SBCA
SBSG;SBCT
SBSG;SBFI
SBSG;SBLO
SBSG;SBMG
SBSG;SBCB
SBSG;SBCP
SBSG;SBME
SBSG;SBGL
SBSG;SBSG
SBSG;SSKW
SBSG;SBJI
SBSG;SBPV
SBSG;SBVH
SBSG;SBBV
SBSG;SBCX
SBSG;SBPF
SBSG;SBPK
SBSG;SBPA
SBSG;SBSM
SBSG;SBCH
SBSG;SBFL
SBSG;SBCM
SBSG;SBJV
SBSG;SBNF
SBSG;SBAR
SBSG;SBAU
SBSG;SBAQ
SBSG;SBAE
SBSG;SBKP
SBSG;SBGR
SBSG;SBML
SBSG;SBDN
SBSG;SBRP
SBSG;SBSR
SBSG;SBSJ
SBSG;SBSP
SBSG;SWGN
SBSG;SBPJ
SBSG;SBRJ
SBPV;SBCZ
SBPV;SBRB
SBPV;SBMO
SBPV;SWKO
SBPV;SWEI
SBPV;SBEG
SBPV;SWPI
SBPV;SBUA
SBPV;SBTT
SBPV;SBTF
SBPV;SBMQ
SBPV;SNBR
SBPV;SBFE
SBPV;SBIL
SBPV;SBLE
SBPV;SBUF
SBPV;SBPS
SBPV;SBSV
SBPV;SNTF
SBPV;SBQV
