origem;destino;custo_menor_custo;duracao_menor_custo;custo_menor_duracao;duracao_menor_duracao
SBSG;SBCT;[722, 722, 787, 792];['6h', '5h 25m', '6h', '5h 25m'];[722, 722, 787, 792];['6h', '5h 25m', '6h', '5h 25m']
SBSG;SBFI;[478, 543, 612, 612];['7h 30m', '7h 30m', '6h 45m', '9h 5m'];[478, 543, 612, 612];['7h 30m', '7h 30m', '6h 45m', '9h 5m']
SBSG;SBLO;[834, 823, 977, 1021];['35h 5m', '31h 30m', '35h 5m', '35h 5m'];[834, 823, 977, 1021];['35h 5m', '31h 30m', '35h 5m', '35h 5m']
SBSG;SBMG;[770, 835, 892, 967];['8h 15m', '8h 15m', '9h', '9h'];[770, 835, 892, 967];['8h 15m', '8h 15m', '9h', '9h']
SBSG;SBCB;[1982, 2152];['20h 5m', '20h 5m'];[1982, 2152];['20h 5m', '20h 5m']
SBSG;SBCP;[];[];[];[]
SBSG;SBME;[];[];[];[]
SBSG;SBGL;[795, 865, 920, 985];['3h 5m', '3h 5m', '5h 45m', '5h 45m'];[795, 865, 920, 985];['3h 5m', '3h 5m', '5h 45m', '5h 45m']
SBSG;SBSG;[];[];[];[]
SBSG;SSKW;[2100, 2185];['17h 40m', '17h 40m'];[2100, 2185];['17h 40m', '17h 40m']
SBSG;SBJI;[];[];[];[]
SBSG;SBPV;[1093, 1168, 1173, 1202];['7h 45m', '7h 45m', '12h 25m', '14h 10m'];[1093, 1168, 1173, 1202];['7h 45m', '7h 45m', '12h 25m', '14h 10m']
SBSG;SBVH;[2100, 2185];['17h 45m', '17h 45m'];[2100, 2185];['17h 45m', '17h 45m']
SBSG;SBBV;[1286, 1366, 1431, 1496];['8h 45m', '8h 45m', '9h 15m', '9h 15m'];[1286, 1366, 1431, 1496];['8h 45m', '8h 45m', '9h 15m', '9h 15m']
SBSG;SBCX;[829, 894, 929, 994];['15h 10m', '15h 10m', '10h 40m', '10h 40m'];[829, 894, 929, 994];['15h 10m', '15h 10m', '10h 40m', '10h 40m']
SBSG;SBPF;[1060, 1081, 1140, 1146];['19h', '18h 40m', '19h', '18h 40m'];[1060, 1081, 1140, 1146];['19h', '18h 40m', '19h', '18h 40m']
SBSG;SBPK;[1325, 1405, 2100, 2185];['19h 25m', '19h 25m', '15h 25m', '15h 25m'];[1325, 1405, 2100, 2185];['19h 25m', '19h 25m', '15h 25m', '15h 25m']
SBSG;SBPA;[1248, 1248, 1248, 1313];['5h 55m', '8h', '6h 20m', '5h 55m'];[1248, 1248, 1248, 1313];['5h 55m', '8h', '6h 20m', '5h 55m']
SBSG;SBSM;[];[];[];[]
SBSG;SBCH;[];[];[];[]
SBSG;SBFL;1045;42h 35m;1052;5h 35m
SBSG;SBCM;[];[];[];[]
SBSG;SBJV;[427, 427, 427, 492];['9h 20m', '9h 55m', '25h', '9h 20m'];[427, 427, 427, 492];['9h 20m', '9h 55m', '25h', '9h 20m']
SBSG;SBNF;672;17h 55m;716;21h 30m
SBSG;SBAR;[753, 828, 853, 928];['2h 50m', '2h 50m', '6h 15m', '6h 15m'];[753, 828, 853, 928];['2h 50m', '2h 50m', '6h 15m', '6h 15m']
SBSG;SBAU;[1430, 1510, 2100, 2185];['8h 10m', '8h 10m', '8h 30m', '8h 30m'];[1430, 1510, 2100, 2185];['8h 10m', '8h 10m', '8h 30m', '8h 30m']
SBSG;SBAQ;[];[];[];[]
SBSG;SBAE;[];[];[];[]
SBSG;SBKP;[645, 715, 853, 933];['5h 55m', '5h 55m', '10h 35m', '10h 35m'];[645, 715, 853, 933];['5h 55m', '5h 55m', '10h 35m', '10h 35m']
SBSG;SBGR;648;25h 35m;648;28h 10m
SBSG;SBML;[2100, 2185];['8h 15m', '8h 15m'];[2100, 2185];['8h 15m', '8h 15m']
SBSG;SBDN;[935, 1000, 1714, 1789];['7h 55m', '7h 55m', '8h 55m', '8h 55m'];[935, 1000, 1714, 1789];['7h 55m', '7h 55m', '8h 55m', '8h 55m']
SBSG;SBRP;[1164, 1229, 1256, 1256];['5h 20m', '5h 20m', '8h 30m', '13h 10m'];[1164, 1229, 1256, 1256];['5h 20m', '5h 20m', '8h 30m', '13h 10m']
SBSG;SBSR;[694, 694, 754, 759];['8h 10m', '9h 35m', '9h 25m', '8h 10m'];[694, 694, 754, 759];['8h 10m', '9h 35m', '9h 25m', '8h 10m']
SBSG;SBSJ;[];[];[];[]
SBSG;SBSP;[934, 934, 999, 999];['6h 45m', '5h 40m', '6h 45m', '6h 55m'];[934, 934, 999, 999];['6h 45m', '5h 40m', '6h 45m', '6h 55m']
SBSG;SWGN;[];[];[];[]
SBSG;SBPJ;[1053, 1053, 1123, 1123];['8h', '14h 40m', '8h', '14h 40m'];[1053, 1053, 1123, 1123];['8h', '14h 40m', '8h', '14h 40m']
SBSG;SBRJ;[743, 743, 812, 823];['5h 45m', '7h 30m', '9h 15m', '5h 45m'];[743, 743, 812, 823];['5h 45m', '7h 30m', '9h 15m', '5h 45m']
SBPV;SBCZ;[547, 612];['14h 5m', '14h 5m'];[547, 612];['14h 5m', '14h 5m']
SBPV;SBRB;[];[];[];[]
SBPV;SBMO;1033;27h;1144;20h 50m
SBPV;SWKO;[];[];[];[]
SBPV;SWEI;[];[];[];[]
SBPV;SBEG;[488, 488, 553, 568];['1h 20m', '1h 20m', '1h 20m', '1h 20m', '1h 20m', '1h 20m'];[488, 488, 553, 568];['1h 20m', '1h 20m', '1h 20m', '1h 20m', '1h 20m', '1h 20m']
SBPV;SWPI;[];[];[];[]
SBPV;SBUA;[];[];[];[]
SBPV;SBTT;[650, 730];['2h 20m', '2h 20m'];[650, 730];['2h 20m', '2h 20m']
SBPV;SBTF;[];[];[];[]
SBPV;SBMQ;[917, 982, 1167, 1242];['13h 50m', '13h 50m', '6h 25m', '6h 25m'];[917, 982, 1167, 1242];['13h 50m', '13h 50m', '6h 25m', '6h 25m']
SBPV;SNBR;[1183, 1263, 1319, 1384];['8h 25m', '8h 25m', '5h 55m', '5h 55m'];[1183, 1263, 1319, 1384];['8h 25m', '8h 25m', '5h 55m', '5h 55m']
SBPV;SBFE;[];[];[];[]
SBPV;SBIL;[1157, 1157, 1834, 1847];['24h 50m', '24h 50m', '24h 50m', '24h 50m'];[1157, 1157, 1834, 1847];['24h 50m', '24h 50m', '24h 50m', '24h 50m']
SBPV;SBLE;[1214, 1294];['22h 50m', '22h 50m'];[1214, 1294];['22h 50m', '22h 50m']
SBPV;SBUF;[];[];[];[]
SBPV;SBPS;1093;5h 25m;1093;23h
SBPV;SBSV;1101;5h 45m;1156;9h 45m
SBPV;SNTF;[];[];[];[]
SBPV;SBQV;[1072, 1106, 1137, 1171];['9h', '10h 55m', '9h', '10h 55m'];[1072, 1106, 1137, 1171];['9h', '10h 55m', '9h', '10h 55m']
SBPV;SBFZ;[828, 893, 975, 975];['24h 5m', '24h 5m', '7h 15m', '8h 20m'];[828, 893, 975, 975];['24h 5m', '24h 5m', '7h 15m', '8h 20m']
SBPV;SBJU;[612, 677, 733, 798];['9h 20m', '9h 20m', '19h 15m', '19h 15m'];[612, 677, 733, 798];['9h 20m', '9h 20m', '19h 15m', '19h 15m']
SBPV;SBBR;[800, 865, 992, 992];['7h 25m', '7h 25m', '2h 50m', '3h'];[800, 865, 992, 992];['7h 25m', '7h 25m', '2h 50m', '3h']
SBPV;SBVT;795;17h 20m;835;8h 35m
SBPV;SBCN;[2100, 2185];['11h 55m', '11h 55m'];[2100, 2185];['11h 55m', '11h 55m']
SBPV;SBGO;929;3h 45m;967;6h 55m
SBPV;SWLC;[1012, 1092, 1113, 1193];['13h 40m', '13h 40m', '13h 40m', '13h 40m'];[1012, 1092, 1113, 1193];['13h 40m', '13h 40m', '13h 40m', '13h 40m']
SBPV;SBIZ;[1442, 1537];['12h 5m', '12h 5m'];[1442, 1537];['12h 5m', '12h 5m']
SBPV;SBSL;[929, 994, 1093, 1183];['10h 35m', '10h 35m', '7h 35m', '7h 35m'];[929, 994, 1093, 1183];['10h 35m', '10h 35m', '7h 35m', '7h 35m']
SBPV;SBBH;[];[];[];[]
SBPV;SBCF;1013;24h 35m;1057;22h 15m
SBPV;SBZM;[];[];[];[]
SBPV;SBGV;[];[];[];[]
SBPV;SBMK;[1171, 1251];['7h 5m', '7h 5m'];[1171, 1251];['7h 5m', '7h 5m']
SBPV;SNPD;[];[];[];[]
SBPV;SBIP;[1360, 1440];['7h 30m', '7h 30m'];[1360, 1440];['7h 30m', '7h 30m']
SBPV;SBUR;[];[];[];[]
SBPV;SBUL;[1093, 1093, 1158, 1158];['5h 5m', '7h 30m', '5h 5m', '7h 30m'];[1093, 1093, 1158, 1158];['5h 5m', '7h 30m', '5h 5m', '7h 30m']
SBPV;SBCG;618;13h 15m;618;20h 30m
SBPV;SBCR;[];[];[];[]
SBPV;SBDO;[];[];[];[]
SBPV;SBTG;[];[];[];[]
SBPV;SBAT;[];[];[];[]
SBPV;SWRD;[1840, 1905, 2100, 2185];['26h 50m', '26h 50m', '9h 30m', '9h 30m'];[1840, 1905, 2100, 2185];['26h 50m', '26h 50m', '9h 30m', '9h 30m']
SBPV;SWSI;[2000, 2170];['10h 45m', '10h 45m'];[2000, 2170];['10h 45m', '10h 45m']
SBPV;SBCY;746;1h 50m;770;18h 30m
SBPV;SBHT;[1351, 1431];['6h 50m', '6h 50m'];[1351, 1431];['6h 50m', '6h 50m']
SBPV;SBBE;[776, 841, 853, 918];['8h 10m', '8h 10m', '4h 45m', '4h 45m'];[776, 841, 853, 918];['8h 10m', '8h 10m', '4h 45m', '4h 45m']
SBPV;SBIH;[];[];[];[]
SBPV;SBMA;[953, 1018, 1239];['8h 10m', '8h 10m', '25h 55m'];[953, 1018, 1239];['8h 10m', '8h 10m', '25h 55m']
SBPV;SBTB;[];[];[];[]
SBPV;SBCJ;[1093, 1158, 1202, 1267];['10h 5m', '10h 5m', '9h 20m', '9h 20m'];[1093, 1158, 1202, 1267];['10h 5m', '10h 5m', '9h 20m', '9h 20m']
SBPV;SBSN;[579, 644, 1646];['3h 5m', '3h 5m', '25h 20m'];[579, 644, 1646];['3h 5m', '3h 5m', '25h 20m']
SBPV;SBTU;[];[];[];[]
SBPV;SBJP;[];[];[];[]
SBPV;SBKG;[2024, 2089];['11h 50m', '11h 50m'];[2024, 2089];['11h 50m', '11h 50m']
SBPV;SBFN;[1628, 1693, 1761, 1826];['9h 10m', '9h 10m', '10h 35m', '10h 35m'];[1628, 1693, 1761, 1826];['9h 10m', '9h 10m', '10h 35m', '10h 35m']
SBPV;SBPL;[1093, 1158, 1257, 1337];['19h 55m', '19h 55m', '10h 25m', '10h 25m'];[1093, 1158, 1257, 1337];['19h 55m', '19h 55m', '10h 25m', '10h 25m']
SBPV;SBRF;[687, 687, 747, 752];['9h 5m', '8h 30m', '8h 30m', '9h 5m'];[687, 687, 747, 752];['9h 5m', '8h 30m', '8h 30m', '9h 5m']
SBPV;SBPB;[];[];[];[]
SBPV;SBTE;[1093, 1093, 1158, 1163];['9h 30m', '7h 25m', '9h 30m', '7h 25m'];[1093, 1093, 1158, 1163];['9h 30m', '7h 25m', '9h 30m', '7h 25m']
SBPV;SBCA;[899, 979, 989, 1048];['18h', '18h', '11h 30m', '8h 20m'];[899, 979, 989, 1048];['18h', '18h', '11h 30m', '8h 20m']
SBPV;SBCT;[716, 781, 782, 782];['12h 30m', '12h 30m', '16h 50m', '8h 25m'];[716, 781, 782, 782];['12h 30m', '12h 30m', '16h 50m', '8h 25m']
SBPV;SBFI;812;19h 15m;1093;11h 40m
SBPV;SBLO;1061;13h 50m;1093;11h 45m
SBPV;SBMG;[661, 736, 794, 824];['16h 30m', '16h 30m', '13h 15m', '8h 20m'];[661, 736, 794, 824];['16h 30m', '16h 30m', '13h 15m', '8h 20m']
SBPV;SBCB;[];[];[];[]
SBPV;SBCP;[923, 1003];['8h 50m', '8h 50m'];[923, 1003];['8h 50m', '8h 50m']
SBPV;SBME;[];[];[];[]
SBPV;SBGL;[];[];[];[]
SBPV;SBNT;[];[];[];[]
SBPV;SBSG;[1093, 1093, 1093, 1158];['8h 40m', '11h 35m', '8h 30m', '8h 40m'];[1093, 1093, 1093, 1158];['8h 40m', '11h 35m', '8h 30m', '8h 40m']
SBPV;SSKW;[963, 1048];['12h 50m', '12h 50m'];[963, 1048];['12h 50m', '12h 50m']
SBPV;SBPV;[];[];[];[]
SBPV;SBVH;[];[];[];[]
SBPV;SBBV;[739, 804, 1878];['5h 55m', '5h 55m', '22h 50m'];[739, 804, 1878];['5h 55m', '5h 55m', '22h 50m']
SBPV;SBCX;[1093, 1093, 1158, 1158];['7h 55m', '13h 20m', '7h 55m', '13h 20m'];[1093, 1093, 1158, 1158];['7h 55m', '13h 20m', '7h 55m', '13h 20m']
SBPV;SBPF;[1027, 1081, 1103, 1146];['11h 40m', '11h 15m', '11h 40m', '11h 15m'];[1027, 1081, 1103, 1146];['11h 40m', '11h 15m', '11h 40m', '11h 15m']
SBPV;SBPK;[1353, 1433];['10h 35m', '10h 35m'];[1353, 1433];['10h 35m', '10h 35m']
SBPV;SBPA;[650, 650, 715, 720];['9h 10m', '9h 45m', '9h 10m', '16h 15m'];[650, 650, 715, 720];['9h 10m', '9h 45m', '9h 10m', '16h 15m']
SBPV;SBSM;[1592, 1672];['15h', '15h'];[1592, 1672];['15h', '15h']
SBPV;SBCH;[614, 679, 805, 870];['8h 5m', '8h 5m', '12h 45m', '12h 45m'];[614, 679, 805, 870];['8h 5m', '8h 5m', '12h 45m', '12h 45m']
SBPV;SBFL;[760, 841, 983, 1048];['32h 20m', '32h 20m', '8h 40m', '8h 40m'];[760, 841, 983, 1048];['32h 20m', '32h 20m', '8h 40m', '8h 40m']
SBPV;SBCM;[];[];[];[]
SBPV;SBJV;[659, 721, 1093, 1093];['7h', '7h', '11h 30m', '19h'];[659, 721, 1093, 1093];['7h', '7h', '11h 30m', '19h']
SBPV;SBNF;[1093, 1093, 1093, 1158];['7h 5m', '7h 40m', '8h 10m', '7h 5m'];[1093, 1093, 1093, 1158];['7h 5m', '7h 40m', '8h 10m', '7h 5m']
SBPV;SBAR;[1093, 1093, 1093, 1158];['10h 30m', '12h', '12h', '9h 45m', '10h 30m'];[1093, 1093, 1093, 1158];['10h 30m', '12h', '12h', '9h 45m', '10h 30m']
SBPV;SBAU;[1205, 1285];['8h 10m', '8h 10m'];[1205, 1285];['8h 10m', '8h 10m']
SBPV;SBAQ;[];[];[];[]
SBPV;SBAE;[];[];[];[]
SBPV;SBKP;[690, 692, 731, 755];['5h 35m', '7h 15m', '8h 40m', '5h 35m'];[690, 692, 731, 755];['5h 35m', '7h 15m', '8h 40m', '5h 35m']
SBPV;SBGR;[754, 758, 766, 819];['5h 55m', '6h 15m', '7h', '5h 55m'];[754, 758, 766, 819];['5h 55m', '6h 15m', '7h', '5h 55m']
SBPV;SBML;[883, 963, 2100, 2185];['13h 15m', '13h 15m', '8h 10m', '8h 10m'];[883, 963, 2100, 2185];['13h 15m', '13h 15m', '8h 10m', '8h 10m']
SBPV;SBDN;[1038, 1093, 1100, 1158];['8h 15m', '7h 5m', '8h 15m', '7h 5m'];[1038, 1093, 1100, 1158];['8h 15m', '7h 5m', '8h 15m', '7h 5m']
SBPV;SBRP;[694, 694, 729, 769];['17h', '17h', '8h 15m', '17h'];[694, 694, 729, 769];['17h', '17h', '8h 15m', '17h']
SBPV;SBSR;761;9h 25m;762;8h 35m
SBPV;SBSJ;[1448, 1533];['17h 20m', '17h 20m'];[1448, 1533];['17h 20m', '17h 20m']
SBPV;SBSP;[655, 655, 720, 730];['13h', '7h 35m', '13h', '7h 35m'];[655, 655, 720, 730];['13h', '7h 35m', '13h', '7h 35m']
SBPV;SWGN;[];[];[];[]
SBPV;SBPJ;1082;19h 50m;1082;19h 50m
SBPV;SBRJ;674;24h 30m;754;5h 55m
SBPA;SBCZ;[1248, 1313];['8h 50m', '8h 50m'];[1248, 1313];['8h 50m', '8h 50m']
SBPA;SBRB;1096;6h 55m;1096;26h 30m
SBPA;SBMO;[709, 770, 878, 943];['12h', '12h', '12h 45m', '12h 45m'];[709, 770, 878, 943];['12h', '12h', '12h 45m', '12h 45m']
SBPA;SWKO;[];[];[];[]
SBPA;SWEI;[];[];[];[]
SBPA;SBEG;[581, 646, 654, 654];['6h 10m', '6h 10m', '5h 55m', '6h 25m'];[581, 646, 654, 654];['6h 10m', '6h 10m', '5h 55m', '6h 25m']
SBPA;SWPI;[];[];[];[]
SBPA;SBUA;[];[];[];[]
SBPA;SBTT;[817, 897];['13h 15m', '13h 15m'];[817, 897];['13h 15m', '13h 15m']
SBPA;SBTF;[];[];[];[]
SBPA;SBMQ;899;8h 35m;900;29h
SBPA;SNBR;[585, 647, 1169, 1234];['5h 25m', '5h 25m', '15h 5m', '15h 5m'];[585, 647, 1169, 1234];['5h 25m', '5h 25m', '15h 5m', '15h 5m']
SBPA;SBFE;[];[];[];[]
SBPA;SBIL;[552, 552, 612, 627];['10h 10m', '9h 20m', '17h 30m', '10h 10m'];[552, 552, 612, 627];['10h 10m', '9h 20m', '17h 30m', '10h 10m']
SBPA;SBLE;[1418, 1498];['17h 50m', '17h 50m'];[1418, 1498];['17h 50m', '17h 50m']
SBPA;SBUF;[];[];[];[]
SBPA;SBPS;442;10h 15m;454;11h 40m
SBPA;SBSV;521;5h 55m;527;5h
SBPA;SNTF;[];[];[];[]
SBPA;SNVB;[];[];[];[]
SBPA;SBQV;[287, 302, 349, 368];['9h 50m', '10h 35m', '9h 50m', '10h 35m'];[287, 302, 349, 368];['9h 50m', '10h 35m', '9h 50m', '10h 35m']
SBPA;SBFZ;[697, 698, 698, 762];['7h 10m', '6h 10m', '9h 35m', '7h 10m'];[697, 698, 698, 762];['7h 10m', '6h 10m', '9h 35m', '7h 10m']
SBPA;SBJU;[694, 731, 756, 796];['5h 35m', '5h 35m', '5h 35m', '5h 35m'];[694, 731, 756, 796];['5h 35m', '5h 35m', '5h 35m', '5h 35m']
SBPA;SBBR;[180, 190, 190, 242];['3h 50m', '2h 30m', '2h 30m', '2h 40m', '3h 50m'];[180, 190, 190, 242];['3h 50m', '2h 30m', '2h 30m', '2h 40m', '3h 50m']
SBPA;SBVT;533;4h;573;3h 25m
SBPA;SBCN;[780, 845, 1193, 1258];['12h 25m', '12h 25m', '4h 35m', '4h 35m'];[780, 845, 1193, 1258];['12h 25m', '12h 25m', '4h 35m', '4h 35m']
SBPA;SBGO;429;5h 25m;457;4h 5m
SBPA;SWLC;[690, 770];['4h 40m', '4h 40m'];[690, 770];['4h 40m', '4h 40m']
SBPA;SBIZ;992;22h 45m;1045;5h 20m
SBPA;SBSL;[568, 633, 639, 704];['9h 45m', '9h 45m', '19h', '19h'];[568, 633, 639, 704];['9h 45m', '9h 45m', '19h', '19h']
SBPA;SBAX;[];[];[];[]
SBPA;SBBH;[];[];[];[]
SBPA;SBCF;[198, 208, 520, 438];['4h 30m', '9h 5m', '2h 5m', '3h 55m'];[198, 208, 520, 438];['4h 30m', '9h 5m', '2h 5m', '3h 55m']
SBPA;SNDV;[];[];[];[]
SBPA;SBZM;[];[];[];[]
SBPA;SBGV;[994, 1074, 1426, 1511];['7h 50m', '7h 50m', '6h', '6h'];[994, 1074, 1426, 1511];['7h 50m', '7h 50m', '6h', '6h']
SBPA;SBJF;[593, 669];['3h 50m', '3h 50m'];[593, 669];['3h 50m', '3h 50m']
SBPA;SBMK;[559, 593, 639, 673];['4h 5m', '5h 55m', '4h 5m', '5h 55m'];[559, 593, 639, 673];['4h 5m', '5h 55m', '4h 5m', '5h 55m']
SBPA;SNPD;[];[];[];[]
SBPA;SBIP;[770, 850];['4h 30m', '4h 30m', '4h 30m', '4h 30m'];[770, 850];['4h 30m', '4h 30m', '4h 30m', '4h 30m']
SBPA;SBUR;[447, 527];['8h 30m', '8h 30m'];[447, 527];['8h 30m', '8h 30m']
SBPA;SBUL;[314, 349, 349, 379];['4h 5m', '4h 10m', '20h 50m', '4h 5m'];[314, 349, 349, 379];['4h 5m', '4h 10m', '20h 50m', '4h 5m']
SBPA;SBDB;[];[];[];[]
SBPA;SBCG;437;23h 30m;523;12h 20m
SBPA;SBCR;[];[];[];[]
SBPA;SBDO;[];[];[];[]
SBPA;SBTG;[];[];[];[]
SBPA;SBAT;[1087, 1167];['6h 35m', '6h 35m'];[1087, 1167];['6h 35m', '6h 35m']
SBPA;SWRD;[1489, 1554];['4h 30m', '4h 30m'];[1489, 1554];['4h 30m', '4h 30m']
SBPA;SWSI;[957, 1037, 1296, 1381];['15h 40m', '15h 40m', '7h 5m', '7h 5m'];[957, 1037, 1296, 1381];['15h 40m', '15h 40m', '7h 5m', '7h 5m']
SBPA;SBCY;532;4h 40m;566;6h 5m
SBPA;SBHT;[1273, 1353];['9h 50m', '9h 50m'];[1273, 1353];['9h 50m', '9h 50m']
SBPA;SBBE;540;25h 30m;740;24h
SBPA;SBIH;[];[];[];[]
SBPA;SBMA;816;25h 55m;902;6h 45m
SBPA;SBTB;[];[];[];[]
SBPA;SBCJ;[951, 1002, 1016, 1067];['6h 55m', '6h 55m', '6h 55m', '6h 55m'];[951, 1002, 1016, 1067];['6h 55m', '6h 55m', '6h 55m', '6h 55m']
SBPA;SBSN;[608, 673, 806, 871];['8h 55m', '8h 55m', '9h 45m', '9h 45m'];[608, 673, 806, 871];['8h 55m', '8h 55m', '9h 45m', '9h 45m']
SBPA;SBJP;[664, 664, 664, 749];['6h 10m', '36h 20m', '36h 20m', '6h 10m'];[664, 664, 664, 749];['6h 10m', '36h 20m', '36h 20m', '6h 10m']
SBPA;SBKG;[707, 744, 768, 809];['8h 5m', '5h 40m', '8h 5m', '5h 40m'];[707, 744, 768, 809];['8h 5m', '5h 40m', '8h 5m', '5h 40m']
SBPA;SBFN;[1175, 1255, 1361, 1409];['8h 20m', '8h 20m', '7h 50m', '8h 35m'];[1175, 1255, 1361, 1409];['8h 20m', '8h 20m', '7h 50m', '8h 35m']
SBPA;SBPL;[926, 926, 991, 991];['5h 5m', '5h 25m', '5h 5m', '5h 25m'];[926, 926, 991, 991];['5h 5m', '5h 25m', '5h 5m', '5h 25m']
SBPA;SBRF;[694, 731, 741, 756];['5h 50m', '5h 45m', '5h 40m', '5h 40m', '5h 50m'];[694, 731, 741, 756];['5h 50m', '5h 45m', '5h 40m', '5h 40m', '5h 50m']
SBPA;SBPB;[];[];[];[]
SBPA;SBTE;552;21h 15m;611;15h 55m
SBPA;SBCA;[386, 411, 457, 466];['4h 40m', '3h 35m', '4h 50m', '4h 40m'];[386, 411, 457, 466];['4h 40m', '3h 35m', '4h 50m', '4h 40m']
SBPA;SBCT;[471, 536, 600, 660];['1h 10m', '1h 10m', '1h 10m', '1h 10m', '1h 5m', '1h 5m', '3h 45m'];[471, 536, 600, 660];['1h 10m', '1h 10m', '1h 10m', '1h 10m', '1h 5m', '1h 5m', '3h 45m']
SBPA;SBFI;[240, 540, 554, 560];['11h 5m', '1h 15m', '4h', '5h 20m'];[240, 540, 554, 560];['11h 5m', '1h 15m', '4h', '5h 20m']
SBPA;SBLO;405;4h 40m;431;5h 25m
SBPA;SBMG;446;5h 20m;524;4h
SBPA;SBCB;[824, 904];['20h 10m', '20h 10m'];[824, 904];['20h 10m', '20h 10m']
SBPA;SBCP;[527, 607];['5h 25m', '5h 25m'];[527, 607];['5h 25m', '5h 25m']
SBPA;SBME;[];[];[];[]
SBPA;SBGL;[508, 742, 573, 588];['8h 20m', '1h 50m', '3h 40m', '8h 20m'];[508, 742, 573, 588];['8h 20m', '1h 50m', '3h 40m', '8h 20m']
SBPA;SBNT;[];[];[];[]
SBPA;SBSG;[1116, 1181, 1248, 1248];['9h 10m', '9h 10m', '5h 50m', '5h 50m', '8h'];[1116, 1181, 1248, 1248];['9h 10m', '9h 10m', '5h 50m', '5h 50m', '8h']
SBPA;SSKW;[1271, 1351];['6h 35m', '6h 35m'];[1271, 1351];['6h 35m', '6h 35m']
SBPA;SBJI;[];[];[];[]
SBPA;SBPV;650;10h;650;13h 40m
SBPA;SBVH;[2100, 2185];['6h 40m', '6h 40m'];[2100, 2185];['6h 40m', '6h 40m']
SBPA;SBBV;[759, 824, 851, 851];['8h 15m', '8h 15m', '8h 20m', '16h 50m'];[759, 824, 851, 851];['8h 15m', '8h 15m', '8h 20m', '16h 50m']
SBPA;SBPF;[1081, 1146, 2100, 2185];['5h 5m', '5h 5m', '6h 50m', '6h 50m'];[1081, 1146, 2100, 2185];['5h 5m', '5h 5m', '6h 50m', '6h 50m']
SBPA;SBPK;[582, 662];['55m', '55m'];[582, 662];['55m', '55m']
SBPA;SBPA;[];[];[];[]
SBPA;SBSM;[340, 420];['1h', '1h'];[340, 420];['1h', '1h']
SBPA;SBCH;[300, 380, 450, 535];['6h 10m', '6h 10m', '2h 45m', '2h 45m'];[300, 380, 450, 535];['6h 10m', '6h 10m', '2h 45m', '2h 45m']
SBPA;SBFL;[194, 274, 278, 278];['55m', '55m', '55m', '3h 45m'];[194, 274, 278, 278];['55m', '55m', '55m', '3h 45m']
SBPA;SBCM;[];[];[];[]
SBPA;SBJV;[241, 254, 303, 329];['6h 30m', '3h 30m', '6h 30m', '3h 30m'];[241, 254, 303, 329];['6h 30m', '3h 30m', '6h 30m', '3h 30m']
SBPA;SBNF;[430, 450, 530, 558];['4h', '1h 20m', '1h 20m', '6h 5m'];[430, 450, 530, 558];['4h', '1h 20m', '1h 20m', '6h 5m']
SBPA;SBAR;[788, 828, 828, 853];['12h 25m', '6h 55m', '27h 50m', '12h 25m'];[788, 828, 828, 853];['12h 25m', '6h 55m', '27h 50m', '12h 25m']
SBPA;SBAU;[668, 748];['3h 25m', '3h 25m'];[668, 748];['3h 25m', '3h 25m']
SBPA;SBAQ;[];[];[];[]
SBPA;SBAE;[];[];[];[]
SBPA;SBKP;[501, 537, 581, 600];['1h 35m', '1h 35m', '5h 40m', '1h 35m', '1h 35m', '1h 35m', '1h 35m'];[501, 537, 581, 600];['1h 35m', '1h 35m', '5h 40m', '1h 35m', '1h 35m', '1h 35m', '1h 35m']
SBPA;SBGR;[120, 120, 120, 185];['1h 35m', '1h 35m', '1h 40m', '1h 40m', '1h 40m', '1h 40m', '1h 40m', '1h 40m', '1h 45m', '1h 35m', '1h 35m'];[120, 120, 120, 185];['1h 35m', '1h 35m', '1h 40m', '1h 40m', '1h 40m', '1h 40m', '1h 40m', '1h 40m', '1h 45m', '1h 35m', '1h 35m']
SBPA;SBML;[633, 713, 793, 878];['4h 15m', '4h 15m', '9h 45m', '9h 45m'];[633, 713, 793, 878];['4h 15m', '4h 15m', '9h 45m', '9h 45m']
SBPA;SBDN;[483, 508, 559, 573];['6h 40m', '3h 45m', '6h 40m', '3h 45m'];[483, 508, 559, 573];['6h 40m', '3h 45m', '6h 40m', '3h 45m']
SBPA;SBRP;[205, 392, 417, 439];['8h 50m', '4h 35m', '3h 25m', '3h 45m'];[205, 392, 417, 439];['8h 50m', '4h 35m', '3h 25m', '3h 45m']
SBPA;SBSR;[189, 312, 335, 335];['5h 35m', '8h 15m', '3h 25m', '3h 25m'];[189, 312, 335, 335];['5h 35m', '8h 15m', '3h 25m', '3h 25m']
SBPA;SBSJ;[497, 547, 577, 627];['11h 45m', '8h 10m', '11h 45m', '8h 10m'];[497, 547, 577, 627];['11h 45m', '8h 10m', '11h 45m', '8h 10m']
SBPA;SBSP;[360, 410, 425, 475];['1h 40m', '1h 40m', '1h 40m', '3h 35m', '1h 40m', '1h 40m', '1h 40m', '3h 35m'];[360, 410, 425, 475];['1h 40m', '1h 40m', '1h 40m', '3h 35m', '1h 40m', '1h 40m', '1h 40m', '3h 35m']
SBPA;SWGN;[1382, 1447];['19h 55m', '19h 55m'];[1382, 1447];['19h 55m', '19h 55m']
